greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
1,1,4,4,1,1,5,1,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599
3,3,3,3,4,3,2,3,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775
2,2,3,3,2,1,4,1,57.0,36,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.151358999007366
2,2,2,2,2,2,3,2,49.0,36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842
4,3,2,2,4,4,1,4,65.0,33,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5.541687606663354
4,3,3,3,3,3,2,3,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331
3,2,2,3,4,4,2,4,72.0,32,3.0,1.0,0.0,0.0,0.0,1.0,0.0,6.7379291604418805
2,4,3,3,3,4,4,2,74.0,32,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.609591253256909
2,3,3,3,2,2,3,3,73.0,32,8.0,1.0,0.0,0.0,0.0,1.0,0.0,8.035452036832472
1,1,4,4,2,2,4,2,63.0,34,39.0,0.0,0.0,0.0,1.0,0.0,1.0,7.380290983105155
2,2,5,5,1,1,5,1,77.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575
1,5,3,3,1,2,2,1,53.0,36,5.0,0.0,0.0,0.0,1.0,1.0,0.0,8.37563113817748
4,4,3,3,4,4,2,4,66.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.556979138510396
1,1,4,4,2,2,3,2,55.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272
2,2,4,3,2,3,4,2,48.0,37,65.0,0.0,0.0,0.0,1.0,0.0,1.0,7.371841960025887
3,2,3,2,3,3,4,2,73.0,30,5.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0331478989617136
4,4,4,4,3,3,2,3,66.0,33,64.0,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845
2,3,2,2,4,5,4,4,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332
2,5,3,2,4,4,2,4,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.1438400247512766
2,2,5,5,1,1,4,1,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905
2,3,2,1,3,3,1,4,62.0,34,70.0,0.0,0.0,0.0,1.0,0.0,1.0,7.153037699757439
3,3,5,5,1,1,5,1,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525
2,5,3,3,3,3,2,3,73.0,32,17.0,0.0,0.0,0.0,1.0,0.0,1.0,7.125164743803832
3,3,2,2,4,4,1,5,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109
5,5,4,3,5,3,2,4,49.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816
1,1,5,4,2,2,3,2,70.0,31,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701
2,2,4,4,2,2,3,2,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925
2,2,2,1,3,3,1,2,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491
4,3,4,4,2,1,4,1,60.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.67069261324685
3,3,3,3,3,3,3,3,65.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4227550540211675
2,4,4,4,1,1,4,1,66.0,33,107.0,0.0,0.0,0.0,1.0,1.0,0.0,6.4388056858217215
3,4,4,2,3,2,3,3,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905
2,3,4,4,2,2,4,2,66.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.305336718314493
4,4,4,3,4,4,2,4,72.0,30,105.0,0.0,0.0,0.0,1.0,0.0,1.0,5.545874523203546
3,3,1,1,3,3,1,2,56.0,35,601.0,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198
3,3,2,2,4,4,2,4,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419
2,4,4,4,2,4,3,4,81.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.473478206415361
3,5,5,4,4,3,3,3,62.0,33,4.0,0.0,0.0,1.0,0.0,0.0,1.0,8.233562723090888
3,3,1,1,4,4,2,5,68.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158
3,5,4,5,1,3,3,2,63.0,32,15.0,0.0,0.0,0.0,1.0,0.0,1.0,6.3716369143899865
1,1,4,4,2,2,4,2,73.0,31,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448
4,2,3,2,4,4,2,4,59.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.552168096058637
4,3,3,2,4,3,2,4,54.0,36,129.0,0.0,0.0,0.0,1.0,1.0,0.0,6.444961631331202
4,4,3,3,3,3,3,3,70.0,33,32.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015
2,3,2,1,3,3,3,3,55.0,35,29.0,1.0,0.0,0.0,0.0,1.0,0.0,7.147373896463067
3,3,3,3,3,3,2,3,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918
2,2,3,3,3,3,3,3,64.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491
4,4,1,1,5,5,1,5,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419
2,2,3,3,2,2,2,2,60.0,34,664.0,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332
3,3,3,3,3,3,3,3,69.0,33,21.0,0.0,0.0,1.0,0.0,0.0,1.0,7.255635083821934
2,2,3,3,3,3,2,4,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786
4,3,2,2,5,3,4,4,69.0,31,30.0,0.0,0.0,1.0,0.0,0.0,1.0,8.377318062604289
4,4,3,3,3,4,2,3,63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.553056288772904
3,4,4,4,2,2,3,3,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301
2,2,1,1,4,4,2,4,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925
2,2,2,1,4,4,2,4,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.119230884948747
3,3,3,3,2,2,2,2,49.0,37,68.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565
3,3,1,1,4,4,1,5,73.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885
2,2,3,3,3,3,3,3,49.0,37,92.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865
1,4,5,5,3,3,4,4,62.0,33,145.0,0.0,0.0,0.0,1.0,0.0,1.0,6.777328015657088
4,4,4,4,3,3,3,2,54.0,36,117.0,0.0,0.0,1.0,0.0,0.0,1.0,5.57059860066634
2,2,3,3,2,2,3,2,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088
3,3,4,3,4,4,3,3,63.0,33,89.0,0.0,0.0,0.0,1.0,1.0,0.0,8.350189773268626
2,3,5,5,2,2,5,2,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331
4,4,2,2,4,4,1,4,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108
3,3,1,1,5,5,1,5,70.0,31,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701
4,4,1,1,5,5,1,5,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845
4,5,3,3,4,5,4,4,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059
4,5,2,2,5,5,2,4,54.0,35,134.0,0.0,0.0,1.0,0.0,0.0,1.0,6.618129898160808
2,3,3,3,3,3,3,2,76.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142
2,2,3,3,4,5,1,5,81.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936
3,3,3,3,3,3,2,3,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905
2,4,3,2,4,4,2,4,60.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.000439643593824
3,4,4,4,3,3,3,3,47.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.428983313896775
4,4,3,3,3,3,3,3,59.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.499195541904343
3,3,2,2,3,3,2,3,57.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.304988840662456
4,1,5,5,1,1,5,1,77.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575
1,1,4,4,2,2,3,2,73.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513
5,2,4,3,3,3,4,2,66.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.674119569695487
2,2,3,3,2,2,3,2,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991
3,3,3,3,2,4,3,3,50.0,36,36.0,0.0,0.0,0.0,1.0,1.0,0.0,6.660133787165999
1,4,2,2,2,4,4,3,61.0,34,131.0,0.0,0.0,0.0,1.0,1.0,0.0,6.777328015657088
2,2,2,2,3,3,2,3,55.0,36,78.0,0.0,0.0,0.0,1.0,0.0,1.0,7.2923574950553345
2,2,3,3,2,2,4,1,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918
4,5,4,4,4,4,3,3,73.0,31,22.0,0.0,0.0,0.0,1.0,0.0,1.0,5.531464401806528
5,4,3,3,4,1,3,2,58.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.442848818155197
4,3,2,2,5,5,1,5,59.0,34,9.0,0.0,0.0,0.0,1.0,0.0,1.0,5.580104563241104
2,2,3,3,3,3,2,3,72.0,32,8.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5630788218660925
4,4,1,1,5,5,1,5,67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865
4,3,2,4,4,3,2,3,70.0,32,53.0,0.0,0.0,0.0,1.0,0.0,1.0,7.209272387804768
5,5,1,1,5,5,1,5,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108
2,2,3,3,3,3,2,3,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885
4,4,4,4,4,4,4,2,74.0,31,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.4847783279775895
4,5,2,2,3,4,3,4,55.0,35,454.0,1.0,0.0,0.0,0.0,1.0,0.0,6.305708155629816
4,1,3,2,3,3,4,2,55.0,36,31.0,1.0,0.0,0.0,0.0,1.0,0.0,6.974241268529563
2,2,3,3,4,4,2,4,65.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4227550540211675
2,2,5,5,2,2,4,2,59.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.965964640839946
3,2,3,3,3,2,4,2,76.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.745508742582673
2,2,3,3,3,3,3,3,67.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272
4,4,2,2,4,4,1,3,85.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102
1,2,4,4,3,3,3,3,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991
4,4,2,2,4,4,2,2,74.0,31,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.408418576337483
4,5,3,3,4,4,1,4,73.0,32,44.0,1.0,0.0,0.0,0.0,1.0,0.0,6.431199047928107
4,5,2,2,5,5,4,2,51.0,36,166.0,0.0,0.0,0.0,1.0,0.0,1.0,6.44464265766129
5,4,3,3,3,4,3,4,63.0,32,57.0,1.0,0.0,0.0,0.0,1.0,0.0,5.661595396442622
2,2,2,2,3,3,1,3,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491
2,2,4,4,3,3,3,3,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991
1,1,3,3,1,1,3,1,56.0,36,59.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794
1,1,3,3,3,3,3,3,73.0,32,11.0,1.0,0.0,0.0,0.0,1.0,0.0,7.139657270612567
2,2,2,2,3,2,4,2,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786
2,2,5,5,3,2,5,1,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215
1,1,4,4,2,2,3,2,57.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.304988840662456
4,4,2,2,4,4,1,4,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218
5,4,2,2,5,5,2,5,75.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.437306903357119
2,2,3,3,3,3,2,3,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786
3,3,2,2,4,4,2,4,78.0,31,10.0,0.0,0.0,0.0,1.0,0.0,1.0,7.2745180207424065
1,1,5,5,1,1,5,1,75.0,31,16.0,0.0,0.0,1.0,0.0,0.0,1.0,8.484434023082045
2,2,3,3,3,3,2,3,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215
1,1,3,3,2,2,5,1,73.0,31,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448
5,5,2,2,5,5,5,5,61.0,33,27.0,1.0,0.0,0.0,0.0,1.0,0.0,6.436941689199557
5,3,3,2,4,4,1,4,61.0,35,7.0,0.0,0.0,0.0,1.0,0.0,1.0,6.271757107162997
3,3,3,3,2,2,3,3,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606
5,5,3,3,4,4,3,4,59.0,34,14.0,1.0,0.0,0.0,0.0,1.0,0.0,6.132527069602302
3,3,3,3,4,4,2,4,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108
3,3,2,3,2,2,2,2,61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243
2,2,3,3,3,2,2,2,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581
1,3,2,2,1,1,4,1,74.0,30,80.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0845625643804375
4,4,3,3,3,3,3,3,70.0,31,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026
2,2,3,4,3,3,2,2,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833
3,3,3,3,3,3,3,3,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925
4,4,3,3,3,2,2,2,79.0,31,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695
3,3,4,3,2,2,4,2,46.0,38,211.0,0.0,0.0,0.0,1.0,1.0,0.0,5.581282407920349
2,3,4,4,2,2,4,2,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575
2,2,4,4,2,2,3,2,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581
2,2,5,5,1,1,5,1,66.0,33,67.0,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845
4,5,4,5,2,2,4,2,61.0,33,109.0,0.0,0.0,0.0,1.0,0.0,1.0,5.497765243721812
2,4,2,2,2,2,4,2,55.0,37,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.30121778268136
3,3,3,3,3,3,3,3,74.0,31,18.0,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432
2,2,5,5,1,2,5,1,61.0,33,120.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5810064281457095
2,2,3,4,3,3,2,3,60.0,34,664.0,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332
2,3,2,3,3,4,3,3,65.0,33,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.159012904826954
3,3,1,1,3,3,1,4,59.0,34,550.0,1.0,0.0,0.0,0.0,1.0,0.0,5.551669302940967
2,2,3,3,2,2,2,2,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491
4,4,3,3,5,4,2,4,67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865
4,4,3,2,4,3,3,3,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.810615365733361
2,4,3,2,2,2,4,2,65.0,32,19.0,0.0,0.0,0.0,1.0,0.0,1.0,8.274275794438738
1,1,4,4,1,1,3,2,63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025
3,2,5,4,3,3,2,3,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525
2,2,1,1,3,3,1,4,59.0,35,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434
4,3,3,3,4,3,2,3,60.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.787603375972289
2,2,2,2,3,3,2,4,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042
2,2,5,5,1,1,5,1,68.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657
1,1,5,5,1,1,5,1,69.0,33,21.0,0.0,0.0,1.0,0.0,0.0,1.0,6.986278427652821
3,1,4,3,4,4,3,3,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.4352003852264446
4,4,2,1,3,3,2,4,56.0,36,18.0,1.0,0.0,0.0,0.0,1.0,0.0,5.674555446957141
3,4,3,3,5,4,5,2,56.0,34,447.0,0.0,0.0,0.0,1.0,0.0,1.0,8.111679392091457
3,3,3,3,4,4,2,4,72.0,31,53.0,0.0,0.0,0.0,1.0,0.0,1.0,6.973031570090137
3,5,3,2,3,4,3,3,72.0,32,14.0,0.0,0.0,0.0,1.0,0.0,1.0,6.708211291232842
1,2,3,4,3,2,5,1,59.0,33,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.550195378339696
3,4,3,2,4,4,1,4,71.0,32,15.0,0.0,0.0,0.0,1.0,0.0,1.0,5.555460381358646
4,3,4,4,4,4,3,3,72.0,30,33.0,0.0,0.0,0.0,1.0,0.0,1.0,6.412135625716445
2,2,3,3,4,2,3,3,72.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.850203055820148
2,4,2,3,3,3,2,3,70.0,32,76.0,1.0,0.0,0.0,0.0,1.0,0.0,7.155535607886593
3,3,3,3,3,3,3,3,68.0,32,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.904028356434848
1,1,3,3,2,2,4,2,54.0,36,773.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285
3,3,3,3,2,2,4,2,71.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.357974740721009
4,5,3,3,3,4,3,3,81.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.46835385483181
4,4,4,3,4,3,2,3,53.0,36,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.423017434583054
1,1,3,3,1,1,2,1,52.0,36,99.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843
3,4,3,3,3,3,3,3,50.0,37,380.0,1.0,0.0,0.0,0.0,1.0,0.0,5.526384042721199
3,4,5,3,3,4,4,2,62.0,33,145.0,0.0,0.0,0.0,1.0,0.0,1.0,5.995501093914803
3,3,2,2,3,3,2,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936
4,3,3,4,1,1,3,1,56.0,36,153.0,1.0,0.0,0.0,0.0,1.0,0.0,6.98202622778754
2,2,4,4,2,2,3,2,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525
4,3,4,4,2,3,2,4,54.0,36,3.0,1.0,0.0,0.0,0.0,1.0,0.0,6.478829720728319
3,3,2,2,4,4,1,4,59.0,35,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434
3,5,4,3,3,4,3,4,68.0,33,72.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003
3,4,3,3,3,4,5,2,58.0,34,21.0,0.0,0.0,0.0,1.0,0.0,1.0,6.680538682812925
2,4,3,3,3,3,2,3,68.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.264136343764442
1,5,3,3,5,5,3,3,59.0,34,10.0,0.0,0.0,1.0,0.0,0.0,1.0,5.948501704785523
3,3,4,4,3,3,2,3,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833
3,3,2,2,3,3,2,3,78.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228
1,1,5,5,1,1,4,1,70.0,33,32.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015
2,2,2,2,3,3,2,4,60.0,35,106.0,0.0,0.0,0.0,1.0,0.0,1.0,6.795615468331113
2,2,5,5,1,2,4,1,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.23432907639552
2,2,5,5,1,1,5,1,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215
4,2,3,3,4,4,2,4,71.0,32,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.06811970401812
2,2,2,3,2,2,4,2,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905
2,3,3,3,3,3,3,3,70.0,33,32.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015
3,3,3,3,2,3,3,3,60.0,34,18.0,0.0,0.0,0.0,1.0,1.0,0.0,7.217334349943744
2,2,5,4,2,2,3,2,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941
4,4,2,2,5,4,2,4,67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865
3,2,4,4,2,2,3,2,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905
3,3,5,5,3,2,4,3,48.0,38,129.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275
2,2,3,2,2,3,3,3,73.0,32,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.866804919297807
2,2,4,4,2,1,4,1,54.0,36,773.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285
3,4,5,5,3,3,5,1,62.0,34,108.0,0.0,0.0,0.0,1.0,0.0,1.0,5.995501093914803
3,3,4,4,2,2,3,2,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481
1,5,2,3,5,5,2,4,61.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.046161324941102
3,3,2,2,4,2,2,4,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108
2,4,3,2,5,4,3,3,86.0,29,26.0,0.0,0.0,1.0,0.0,0.0,1.0,6.873589936620943
2,3,3,3,3,3,3,3,56.0,36,59.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794
4,4,2,2,2,3,2,3,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775
2,2,2,2,4,4,1,4,73.0,32,11.0,1.0,0.0,0.0,0.0,1.0,0.0,7.139657270612567
4,5,2,2,5,5,1,5,66.0,33,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.396852497511275
2,2,2,2,3,3,2,3,60.0,35,106.0,0.0,0.0,0.0,1.0,0.0,1.0,6.795615468331113
1,1,3,3,2,2,4,2,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088
2,3,4,4,3,2,2,1,68.0,33,72.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003
5,2,5,4,2,2,4,1,58.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.6540779951814
2,3,2,1,1,2,3,2,69.0,31,40.0,1.0,0.0,0.0,0.0,1.0,0.0,7.151657668294381
3,3,5,5,2,2,5,2,61.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575
2,4,3,3,5,5,5,1,83.0,29,38.0,0.0,0.0,0.0,1.0,0.0,1.0,5.547393136007005
2,3,1,1,3,3,2,3,56.0,36,41.0,1.0,0.0,0.0,0.0,1.0,0.0,7.150750717599826
2,2,2,2,4,4,2,4,64.0,33,11.0,0.0,0.0,0.0,1.0,0.0,1.0,8.32635423219491
4,5,2,2,5,5,2,4,73.0,31,17.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8656153828817805
4,4,3,2,4,4,1,4,70.0,33,15.0,0.0,0.0,0.0,1.0,0.0,1.0,5.54449179294474
3,4,3,3,3,3,2,3,66.0,33,26.0,0.0,0.0,0.0,1.0,0.0,1.0,5.594963957399727
4,4,3,3,4,4,2,4,56.0,36,59.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794
1,4,4,3,4,3,4,2,72.0,32,9.0,0.0,0.0,0.0,1.0,0.0,1.0,6.757561281647041
4,3,4,4,3,2,2,3,64.0,32,35.0,1.0,0.0,0.0,0.0,1.0,0.0,5.662677920580983
1,1,3,3,2,2,2,2,51.0,36,596.0,0.0,0.0,1.0,0.0,0.0,1.0,8.376296964696806
1,1,3,3,1,1,5,1,56.0,36,59.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794
3,3,3,3,1,2,3,2,48.0,37,41.0,1.0,0.0,0.0,0.0,1.0,0.0,6.256196886695332
2,2,3,3,4,4,2,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991
2,3,4,3,4,3,4,3,59.0,34,31.0,0.0,0.0,0.0,1.0,0.0,1.0,7.864764462811165
3,3,4,4,2,1,2,2,86.0,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102
3,3,5,5,2,1,1,1,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363
2,2,4,4,3,2,3,3,70.0,31,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026
3,3,3,4,3,2,3,2,48.0,38,129.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275
2,2,5,5,2,2,5,1,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525
2,2,5,5,2,1,5,2,63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.553056288772904
3,3,1,1,4,3,1,5,60.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.012321768343242
3,3,3,3,3,3,3,3,74.0,31,18.0,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432
3,3,2,2,3,3,3,2,55.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272
4,4,4,4,3,3,3,4,59.0,34,103.0,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068
1,1,4,3,2,2,3,2,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269
2,3,3,3,3,3,2,3,58.0,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.119247248385237
3,3,3,2,4,4,2,4,72.0,32,4.0,0.0,0.0,0.0,1.0,0.0,1.0,5.586838293246816
