greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,Temperature,Dew Point,Humidity,Wind Speed,Pressure
4,5,4,4,4,4,3,3,73.0,31,22.0,0.0,0.0,0.0,1.0,0.0,1.0,5.531464401806528,27.77777777777778,26.11111111111111,89,1,29.73
5,4,3,3,4,1,3,2,58.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.442848818155197,31.11111111111111,25.0,70,10,29.67
4,3,2,2,5,5,1,5,59.0,34,9.0,0.0,0.0,0.0,1.0,0.0,1.0,5.580104563241104,27.22222222222222,23.88888888888889,84,1,29.73
2,2,3,3,3,3,2,3,72.0,32,8.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5630788218660925,30.0,25.0,74,9,29.67
4,4,1,1,5,5,1,5,67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865,28.88888888888889,26.11111111111111,84,5,29.76
4,3,2,4,4,3,2,3,70.0,32,53.0,0.0,0.0,0.0,1.0,0.0,1.0,7.209272387804768,28.88888888888889,26.11111111111111,84,6,29.79
5,5,1,1,5,5,1,5,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,27.77777777777778,26.11111111111111,89,1,29.73
2,2,3,3,3,3,2,3,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,1,29.73
4,4,4,4,4,4,4,2,74.0,31,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.4847783279775895,31.11111111111111,25.0,70,1,29.73
4,5,2,2,3,4,3,4,55.0,35,454.0,1.0,0.0,0.0,0.0,1.0,0.0,6.305708155629816,32.22222222222222,23.88888888888889,62,2,29.7
4,1,3,2,3,3,4,2,55.0,36,31.0,1.0,0.0,0.0,0.0,1.0,0.0,6.974241268529563,32.22222222222222,26.11111111111111,70,9,29.67
2,2,3,3,4,4,2,4,65.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4227550540211675,31.11111111111111,25.0,70,12,29.61
2,2,5,5,2,2,4,2,59.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.965964640839946,31.11111111111111,22.77777777777778,62,7,29.64
3,2,3,3,3,2,4,2,76.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.745508742582673,27.77777777777778,25.0,84,6,29.73
2,2,3,3,3,3,3,3,67.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,30.0,25.0,74,2,29.76
4,4,2,2,4,4,1,3,85.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,31.11111111111111,25.0,70,7,29.67
1,2,4,4,3,3,3,3,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,31.11111111111111,26.11111111111111,75,2,29.73
4,4,2,2,4,4,2,2,74.0,31,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.408418576337483,28.88888888888889,26.11111111111111,84,12,29.64
4,5,3,3,4,4,1,4,73.0,32,44.0,1.0,0.0,0.0,0.0,1.0,0.0,6.431199047928107,28.88888888888889,25.0,79,13,29.73
4,5,2,2,5,5,4,2,51.0,36,166.0,0.0,0.0,0.0,1.0,0.0,1.0,6.44464265766129,27.22222222222222,26.11111111111111,94,2,29.76
5,4,3,3,3,4,3,4,63.0,32,57.0,1.0,0.0,0.0,0.0,1.0,0.0,5.661595396442622,32.77777777777778,22.77777777777778,55,5,29.67
2,2,2,2,3,3,1,3,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491,32.77777777777778,25.0,63,7,29.64
2,2,4,4,3,3,3,3,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,30.0,25.0,74,0,29.73
1,1,3,3,1,1,3,1,56.0,36,59.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794,32.22222222222222,25.0,66,8,29.64
1,1,3,3,3,3,3,3,73.0,32,11.0,1.0,0.0,0.0,0.0,1.0,0.0,7.139657270612567,32.22222222222222,23.88888888888889,62,7,29.67
2,2,2,2,3,2,4,2,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,30.0,26.11111111111111,79,3,29.73
2,2,5,5,3,2,5,1,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,30.0,25.0,74,10,29.64
1,1,4,4,2,2,3,2,57.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.304988840662456,30.0,25.0,74,2,29.76
4,4,2,2,4,4,1,4,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,32.22222222222222,23.88888888888889,62,5,29.73
5,4,2,2,5,5,2,5,75.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.437306903357119,32.22222222222222,25.0,66,14,29.55
2,2,3,3,3,3,2,3,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,30.0,26.11111111111111,79,3,29.73
3,3,2,2,4,4,2,4,78.0,31,10.0,0.0,0.0,0.0,1.0,0.0,1.0,7.2745180207424065,30.0,26.11111111111111,79,0,29.73
1,1,5,5,1,1,5,1,75.0,31,16.0,0.0,0.0,1.0,0.0,0.0,1.0,8.484434023082045,31.11111111111111,23.88888888888889,66,15,29.55
2,2,3,3,3,3,2,3,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,30.0,25.0,74,10,29.64
1,1,3,3,2,2,5,1,73.0,31,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,30.0,25.0,74,2,29.76
5,5,2,2,5,5,5,5,61.0,33,27.0,1.0,0.0,0.0,0.0,1.0,0.0,6.436941689199557,32.77777777777778,22.77777777777778,55,5,29.67
5,3,3,2,4,4,1,4,61.0,35,7.0,0.0,0.0,0.0,1.0,0.0,1.0,6.271757107162997,31.11111111111111,25.0,70,10,29.76
3,3,3,3,2,2,3,3,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
5,5,3,3,4,4,3,4,59.0,34,14.0,1.0,0.0,0.0,0.0,1.0,0.0,6.132527069602302,32.77777777777778,22.77777777777778,55,5,29.67
3,3,3,3,4,4,2,4,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
3,3,2,3,2,2,2,2,61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243,32.77777777777778,23.88888888888889,59,6,29.73
2,2,3,3,3,2,2,2,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,31.11111111111111,25.0,70,2,29.61
1,3,2,2,1,1,4,1,74.0,30,80.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0845625643804375,31.11111111111111,25.0,70,7,29.7
4,4,3,3,3,3,3,3,70.0,31,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026,28.88888888888889,25.0,79,7,29.7
2,2,3,4,3,3,2,2,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833,28.88888888888889,27.22222222222222,89,6,29.73
3,3,3,3,3,3,3,3,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,32.77777777777778,25.0,63,9,29.67
4,4,3,3,3,2,2,2,79.0,31,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,32.77777777777778,23.88888888888889,59,6,29.73
3,3,4,3,2,2,4,2,46.0,38,211.0,0.0,0.0,0.0,1.0,1.0,0.0,5.581282407920349,32.77777777777778,23.88888888888889,59,7,29.7
2,3,4,4,2,2,4,2,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575,31.11111111111111,25.0,70,8,29.67
2,2,4,4,2,2,3,2,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,30.0,25.0,74,3,29.64
2,2,5,5,1,1,5,1,66.0,33,67.0,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845,32.77777777777778,23.88888888888889,59,7,29.7
4,5,4,5,2,2,4,2,61.0,33,109.0,0.0,0.0,0.0,1.0,0.0,1.0,5.497765243721812,27.77777777777778,25.0,84,2,29.7
2,4,2,2,2,2,4,2,55.0,37,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.30121778268136,32.22222222222222,26.11111111111111,70,9,29.67
3,3,3,3,3,3,3,3,74.0,31,18.0,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432,31.11111111111111,22.77777777777778,62,6,29.67
2,2,5,5,1,2,5,1,61.0,33,120.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5810064281457095,27.77777777777778,25.0,84,2,29.7
2,2,3,4,3,3,2,3,60.0,34,664.0,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,32.77777777777778,25.0,63,7,29.64
2,3,2,3,3,4,3,3,65.0,33,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.159012904826954,28.88888888888889,25.0,79,13,29.73
3,3,1,1,3,3,1,4,59.0,34,550.0,1.0,0.0,0.0,0.0,1.0,0.0,5.551669302940967,32.77777777777778,25.0,63,7,29.64
2,2,3,3,2,2,2,2,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491,32.77777777777778,25.0,63,7,29.64
4,4,3,3,5,4,2,4,67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865,28.88888888888889,26.11111111111111,84,5,29.76
4,4,3,2,4,3,3,3,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.810615365733361,31.11111111111111,25.0,70,10,29.76
2,4,3,2,2,2,4,2,65.0,32,19.0,0.0,0.0,0.0,1.0,0.0,1.0,8.274275794438738,27.77777777777778,25.0,84,2,29.7
1,1,4,4,1,1,3,2,63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025,30.0,25.0,74,0,29.73
3,2,5,4,3,3,2,3,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,31.11111111111111,25.0,70,12,29.64
2,2,1,1,3,3,1,4,59.0,35,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,32.22222222222222,25.0,66,7,29.67
4,3,3,3,4,3,2,3,60.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.787603375972289,31.11111111111111,25.0,70,10,29.67
2,2,2,2,3,3,2,4,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,31.11111111111111,23.88888888888889,66,6,29.61
2,2,5,5,1,1,5,1,68.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657,30.0,25.0,74,8,29.64
1,1,5,5,1,1,5,1,69.0,33,21.0,0.0,0.0,1.0,0.0,0.0,1.0,6.986278427652821,31.11111111111111,23.88888888888889,66,8,29.64
3,1,4,3,4,4,3,3,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.4352003852264446,27.22222222222222,23.88888888888889,84,1,29.73
4,4,2,1,3,3,2,4,56.0,36,18.0,1.0,0.0,0.0,0.0,1.0,0.0,5.674555446957141,32.77777777777778,25.0,63,10,29.67
3,4,3,3,5,4,5,2,56.0,34,447.0,0.0,0.0,0.0,1.0,0.0,1.0,8.111679392091457,26.11111111111111,26.11111111111111,100,3,29.76
3,3,3,3,4,4,2,4,72.0,31,53.0,0.0,0.0,0.0,1.0,0.0,1.0,6.973031570090137,27.77777777777778,25.0,84,6,29.73
3,5,3,2,3,4,3,3,72.0,32,14.0,0.0,0.0,0.0,1.0,0.0,1.0,6.708211291232842,28.88888888888889,25.0,79,8,29.79
1,2,3,4,3,2,5,1,59.0,33,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.550195378339696,26.11111111111111,26.11111111111111,100,3,29.76
3,4,3,2,4,4,1,4,71.0,32,15.0,0.0,0.0,0.0,1.0,0.0,1.0,5.555460381358646,28.88888888888889,26.11111111111111,84,8,29.79
4,3,4,4,4,4,3,3,72.0,30,33.0,0.0,0.0,0.0,1.0,0.0,1.0,6.412135625716445,27.22222222222222,23.88888888888889,84,1,29.73
2,2,3,3,4,2,3,3,72.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.850203055820148,32.77777777777778,23.88888888888889,59,6,29.64
2,4,2,3,3,3,2,3,70.0,32,76.0,1.0,0.0,0.0,0.0,1.0,0.0,7.155535607886593,28.88888888888889,25.0,79,13,29.73
3,3,3,3,3,3,3,3,68.0,32,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.904028356434848,32.22222222222222,25.0,66,8,29.64
1,1,3,3,2,2,4,2,54.0,36,773.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285,30.0,25.0,74,3,29.64
3,3,3,3,2,2,4,2,71.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.357974740721009,28.88888888888889,25.0,79,10,29.7
4,5,3,3,3,4,3,3,81.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.46835385483181,30.0,25.0,74,1,29.73
4,4,4,3,4,3,2,3,53.0,36,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.423017434583054,30.0,25.0,74,8,29.76
1,1,3,3,1,1,2,1,52.0,36,99.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,32.22222222222222,23.88888888888889,62,6,29.67
3,4,3,3,3,3,3,3,50.0,37,380.0,1.0,0.0,0.0,0.0,1.0,0.0,5.526384042721199,32.22222222222222,23.88888888888889,62,2,29.7
3,4,5,3,3,4,4,2,62.0,33,145.0,0.0,0.0,0.0,1.0,0.0,1.0,5.995501093914803,30.0,26.11111111111111,79,1,29.73
3,3,2,2,3,3,2,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,22.77777777777778,52,2,29.7
4,3,3,4,1,1,3,1,56.0,36,153.0,1.0,0.0,0.0,0.0,1.0,0.0,6.98202622778754,32.22222222222222,23.88888888888889,62,8,29.7
2,2,4,4,2,2,3,2,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,31.11111111111111,25.0,70,12,29.64
4,3,4,4,2,3,2,4,54.0,36,3.0,1.0,0.0,0.0,0.0,1.0,0.0,6.478829720728319,32.77777777777778,23.88888888888889,59,5,29.7
3,3,2,2,4,4,1,4,59.0,35,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,32.22222222222222,25.0,66,7,29.67
3,5,4,3,3,4,3,4,68.0,33,72.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
3,4,3,3,3,4,5,2,58.0,34,21.0,0.0,0.0,0.0,1.0,0.0,1.0,6.680538682812925,26.11111111111111,26.11111111111111,100,3,29.76
2,4,3,3,3,3,2,3,68.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.264136343764442,28.88888888888889,25.0,79,10,29.67
1,5,3,3,5,5,3,3,59.0,34,10.0,0.0,0.0,1.0,0.0,0.0,1.0,5.948501704785523,28.88888888888889,26.11111111111111,84,10,29.67
3,3,4,4,3,3,2,3,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833,28.88888888888889,27.22222222222222,89,6,29.73
3,3,2,2,3,3,2,3,78.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,32.22222222222222,25.0,66,7,29.67
1,1,5,5,1,1,4,1,70.0,33,32.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015,30.0,26.11111111111111,79,0,29.73
2,2,2,2,3,3,2,4,60.0,35,106.0,0.0,0.0,0.0,1.0,0.0,1.0,6.795615468331113,27.77777777777778,26.11111111111111,89,5,29.7
2,2,5,5,1,2,4,1,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.23432907639552,27.77777777777778,26.11111111111111,89,5,29.7
2,2,5,5,1,1,5,1,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,31.11111111111111,25.0,70,12,29.64
4,2,3,3,4,4,2,4,71.0,32,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.06811970401812,28.88888888888889,25.0,79,8,29.79
2,2,2,3,2,2,4,2,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,28.88888888888889,26.11111111111111,84,6,29.73
2,3,3,3,3,3,3,3,70.0,33,32.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015,30.0,26.11111111111111,79,0,29.73
3,3,3,3,2,3,3,3,60.0,34,18.0,0.0,0.0,0.0,1.0,1.0,0.0,7.217334349943744,32.22222222222222,23.88888888888889,62,5,29.73
2,2,5,4,2,2,3,2,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,32.22222222222222,22.22222222222222,55,9,29.64
4,4,2,2,5,4,2,4,67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865,28.88888888888889,26.11111111111111,84,5,29.76
3,2,4,4,2,2,3,2,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,28.88888888888889,26.11111111111111,84,6,29.73
3,3,5,5,3,2,4,3,48.0,38,129.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275,27.77777777777778,23.88888888888889,79,1,29.7
2,2,3,2,2,3,3,3,73.0,32,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.866804919297807,31.11111111111111,25.0,70,1,29.73
2,2,4,4,2,1,4,1,54.0,36,773.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285,30.0,25.0,74,3,29.64
3,4,5,5,3,3,5,1,62.0,34,108.0,0.0,0.0,0.0,1.0,0.0,1.0,5.995501093914803,30.0,26.11111111111111,79,1,29.73
3,3,4,4,2,2,3,2,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,27.77777777777778,26.11111111111111,89,8,29.73
1,5,2,3,5,5,2,4,61.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.046161324941102,27.77777777777778,26.11111111111111,89,2,29.73
3,3,2,2,4,2,2,4,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
2,4,3,2,5,4,3,3,86.0,29,26.0,0.0,0.0,1.0,0.0,0.0,1.0,6.873589936620943,31.11111111111111,25.0,70,7,29.64
2,3,3,3,3,3,3,3,56.0,36,59.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794,32.22222222222222,25.0,66,8,29.64
4,4,2,2,2,3,2,3,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775,32.22222222222222,25.0,66,6,29.73
2,2,2,2,4,4,1,4,73.0,32,11.0,1.0,0.0,0.0,0.0,1.0,0.0,7.139657270612567,32.77777777777778,23.88888888888889,59,2,29.67
4,5,2,2,5,5,1,5,66.0,33,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.396852497511275,28.88888888888889,25.0,79,3,29.79
2,2,2,2,3,3,2,3,60.0,35,106.0,0.0,0.0,0.0,1.0,0.0,1.0,6.795615468331113,27.77777777777778,26.11111111111111,89,5,29.7
1,1,3,3,2,2,4,2,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,32.77777777777778,23.88888888888889,59,6,29.73
2,3,4,4,3,2,2,1,68.0,33,72.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
5,2,5,4,2,2,4,1,58.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.6540779951814,32.22222222222222,25.0,66,14,29.55
2,3,2,1,1,2,3,2,69.0,31,40.0,1.0,0.0,0.0,0.0,1.0,0.0,7.151657668294381,31.11111111111111,25.0,70,7,29.7
3,3,5,5,2,2,5,2,61.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575,31.11111111111111,25.0,70,8,29.67
2,4,3,3,5,5,5,1,83.0,29,38.0,0.0,0.0,0.0,1.0,0.0,1.0,5.547393136007005,27.22222222222222,26.11111111111111,94,2,29.76
2,3,1,1,3,3,2,3,56.0,36,41.0,1.0,0.0,0.0,0.0,1.0,0.0,7.150750717599826,32.22222222222222,23.88888888888889,62,8,29.7
2,2,2,2,4,4,2,4,64.0,33,11.0,0.0,0.0,0.0,1.0,0.0,1.0,8.32635423219491,30.0,26.11111111111111,79,2,29.73
4,5,2,2,5,5,2,4,73.0,31,17.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8656153828817805,27.77777777777778,26.11111111111111,89,1,29.73
4,4,3,2,4,4,1,4,70.0,33,15.0,0.0,0.0,0.0,1.0,0.0,1.0,5.54449179294474,28.88888888888889,26.11111111111111,84,12,29.7
3,4,3,3,3,3,2,3,66.0,33,26.0,0.0,0.0,0.0,1.0,0.0,1.0,5.594963957399727,28.88888888888889,25.0,79,3,29.79
4,4,3,3,4,4,2,4,56.0,36,59.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794,32.22222222222222,25.0,66,8,29.64
1,4,4,3,4,3,4,2,72.0,32,9.0,0.0,0.0,0.0,1.0,0.0,1.0,6.757561281647041,28.88888888888889,26.11111111111111,84,12,29.67
4,3,4,4,3,2,2,3,64.0,32,35.0,1.0,0.0,0.0,0.0,1.0,0.0,5.662677920580983,32.77777777777778,22.77777777777778,55,5,29.67
1,1,3,3,2,2,2,2,51.0,36,596.0,0.0,0.0,1.0,0.0,0.0,1.0,8.376296964696806,30.0,25.0,74,3,29.64
1,1,3,3,1,1,5,1,56.0,36,59.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794,32.22222222222222,25.0,66,8,29.64
3,3,3,3,1,2,3,2,48.0,37,41.0,1.0,0.0,0.0,0.0,1.0,0.0,6.256196886695332,32.77777777777778,23.88888888888889,59,5,29.7
2,2,3,3,4,4,2,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,30.0,25.0,74,0,29.73
2,3,4,3,4,3,4,3,59.0,34,31.0,0.0,0.0,0.0,1.0,0.0,1.0,7.864764462811165,28.88888888888889,27.22222222222222,89,1,29.73
3,3,4,4,2,1,2,2,86.0,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,31.11111111111111,25.0,70,7,29.67
3,3,5,5,2,1,1,1,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,28.88888888888889,26.11111111111111,84,0,29.73
2,2,4,4,3,2,3,3,70.0,31,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026,28.88888888888889,25.0,79,7,29.7
3,3,3,4,3,2,3,2,48.0,38,129.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275,27.77777777777778,23.88888888888889,79,1,29.7
2,2,5,5,2,2,5,1,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,31.11111111111111,25.0,70,12,29.64
2,2,5,5,2,1,5,2,63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.553056288772904,28.88888888888889,27.22222222222222,89,6,29.73
3,3,1,1,4,3,1,5,60.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.012321768343242,32.22222222222222,23.88888888888889,62,7,29.61
3,3,3,3,3,3,3,3,74.0,31,18.0,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432,31.11111111111111,22.77777777777778,62,6,29.67
3,3,2,2,3,3,3,2,55.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,30.0,25.0,74,2,29.76
4,4,4,4,3,3,3,4,59.0,34,103.0,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068,27.77777777777778,26.11111111111111,89,7,29.76
1,1,4,3,2,2,3,2,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,32.22222222222222,25.0,66,7,29.67
2,3,3,3,3,3,2,3,58.0,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.119247248385237,31.11111111111111,25.0,70,10,29.76
3,3,3,2,4,4,2,4,72.0,32,4.0,0.0,0.0,0.0,1.0,0.0,1.0,5.586838293246816,28.88888888888889,26.11111111111111,84,8,29.79
4,4,3,3,2,2,2,2,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,28.88888888888889,26.11111111111111,84,6,29.73
3,5,3,3,5,5,3,5,63.0,33,89.0,0.0,0.0,0.0,1.0,1.0,0.0,8.350189773268626,31.11111111111111,25.0,70,2,29.76
1,3,5,4,4,2,4,2,71.0,31,26.0,0.0,0.0,0.0,1.0,0.0,1.0,8.318059792754816,27.77777777777778,25.0,84,6,29.73
3,3,3,3,3,2,2,3,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,32.22222222222222,25.0,66,7,29.67
2,2,3,3,3,3,2,3,61.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158,31.11111111111111,22.77777777777778,62,6,29.67
3,4,3,3,5,4,3,4,61.0,31,3.0,0.0,0.0,0.0,1.0,0.0,1.0,7.046161324941102,27.77777777777778,26.11111111111111,89,2,29.73
3,4,4,4,4,3,3,4,74.0,30,22.0,0.0,0.0,0.0,1.0,0.0,1.0,6.403468408636267,27.77777777777778,26.11111111111111,89,1,29.73
2,2,4,4,1,1,3,2,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,32.77777777777778,23.88888888888889,59,6,29.73
4,3,3,4,4,3,3,3,70.0,31,53.0,1.0,0.0,0.0,0.0,1.0,0.0,6.824084910422098,28.88888888888889,25.0,79,13,29.73
2,2,3,4,3,2,2,3,54.0,36,54.0,1.0,0.0,0.0,0.0,1.0,0.0,8.322237751460289,32.22222222222222,25.0,66,7,29.73
4,4,2,2,4,4,2,4,67.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,32.22222222222222,23.88888888888889,62,7,29.67
2,2,4,3,2,1,3,2,63.0,34,42.0,0.0,0.0,0.0,1.0,0.0,1.0,8.321610257730077,28.88888888888889,23.88888888888889,74,6,29.79
4,4,3,3,3,3,3,3,55.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,30.0,25.0,74,2,29.76
4,5,3,3,3,4,3,2,73.0,32,2.0,0.0,0.0,0.0,1.0,1.0,0.0,6.787280138280434,31.11111111111111,25.0,70,1,29.73
2,2,4,2,2,2,2,2,79.0,31,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,32.77777777777778,23.88888888888889,59,6,29.73
4,2,2,2,4,4,2,4,72.0,32,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.059311358168571,27.77777777777778,25.0,84,12,29.73
1,1,3,3,1,1,2,1,67.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,32.22222222222222,23.88888888888889,62,6,29.67
3,3,2,2,4,4,2,4,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,30.0,26.11111111111111,79,5,29.76
2,2,5,2,2,2,3,2,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,27.77777777777778,26.11111111111111,89,8,29.73
