greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,num_people,num_motorcycles,num_cars,rms_contrast
2,2,4,2,2,2,2,2,79.0,31,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,9,5,4,56.569530198041114
4,2,2,2,4,4,2,4,72.0,32,1.0,0.0,0.0,0.0,1.0,0.0,3.059311358168571,0,0,0,62.482127618008526
1,1,3,3,1,1,2,1,67.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,5,7,4,50.87178453411804
3,3,2,2,4,4,2,4,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,7,5,1,69.58757029284466
2,2,5,2,2,2,3,2,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,5,10,2,57.61222847568296
2,3,3,4,3,3,3,3,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,8.261158490510125,1,0,0,80.32423246147114
2,2,3,3,2,2,2,2,61.0,34,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243,0,0,5,53.53419387626749
3,2,4,4,2,2,4,2,71.0,32,0.0,0.0,1.0,0.0,0.0,1.0,7.024394139285778,2,0,0,70.89082079367445
1,1,4,4,2,2,4,2,54.0,36,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285,3,3,3,48.066656337437095
3,3,3,4,3,3,3,3,62.0,33,0.0,0.0,0.0,1.0,1.0,0.0,5.609591253256909,7,3,2,67.47106996079944
4,4,3,3,5,5,2,4,74.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.434351821996494,6,7,1,72.70543499171403
1,1,3,3,3,3,3,3,68.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.904028356434848,9,4,2,65.30060272317475
4,3,2,2,4,4,1,4,73.0,32,1.0,0.0,0.0,0.0,1.0,0.0,5.5449346997703,0,0,0,77.94563370129107
5,3,3,3,4,4,1,5,72.0,32,1.0,0.0,0.0,0.0,1.0,0.0,5.6737287964780485,1,0,0,73.66016876150981
4,4,2,2,4,4,2,4,55.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,6,4,0,75.67103030228381
3,4,4,3,3,3,4,2,62.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.4395268958817935,2,2,0,77.83163589236108
3,2,3,3,4,4,2,4,64.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.977876083526316,0,0,0,78.509432278262
4,4,2,2,3,3,2,3,69.0,2,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371,0,0,4,70.86698046357446
5,5,1,2,4,5,5,4,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,3,1,3,63.68251733267377
4,4,4,4,2,4,4,2,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,5.541012168235775,5,8,2,75.5567966680877
1,1,4,4,2,2,3,3,75.0,32,0.0,0.0,1.0,0.0,0.0,1.0,7.075295551494054,12,4,0,46.16441270007144
4,3,2,3,4,4,1,4,60.0,34,0.0,0.0,0.0,1.0,1.0,0.0,3.531102165370253,0,0,0,70.23133138462981
3,3,2,2,4,3,2,4,73.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,0,0,4,66.19413290018004
3,3,2,2,4,4,2,4,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,8.318490176635137,0,0,0,68.53834203601309
5,5,3,2,5,5,1,5,72.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.43104841895184,0,0,0,77.79935781783972
3,2,4,4,2,2,2,3,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845,7,6,3,61.47319100088299
2,2,5,5,1,1,1,1,89.0,28,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,3,3,0,58.632430202805004
3,3,2,1,4,4,1,5,78.0,31,0.0,0.0,0.0,1.0,1.0,0.0,7.140344541456088,8,6,3,56.162377599807776
3,3,2,2,3,3,1,2,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,5,4,1,68.92967792832133
3,4,4,3,2,2,3,3,79.0,31,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,10,9,4,67.42995119345969
3,3,4,4,3,3,3,3,76.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142,7,10,0,71.28486828346995
2,3,3,4,2,2,2,2,79.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992,8,9,2,59.64685492585327
4,3,2,2,4,4,1,4,55.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.430867329589362,0,0,0,60.782463125750105
4,4,4,4,4,4,4,2,71.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.4847783279775895,10,5,2,66.08788250544916
2,2,3,3,4,4,2,4,64.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491,12,11,0,67.39081896926602
5,5,3,3,3,3,3,2,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,6.862564295816318,5,5,2,62.01974312478121
3,3,4,4,4,4,3,3,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,8.243965904010901,11,5,0,66.1780298128384
2,5,3,4,4,3,2,3,64.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.083306501966323,4,4,3,64.73467975845
3,3,5,5,4,4,5,2,61.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.844207086096187,1,0,0,81.16719063468679
4,5,3,3,5,5,2,4,61.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.685125628536721,9,10,0,56.05377835960483
3,3,3,2,3,3,2,3,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,10,5,2,65.131916023776
2,2,3,3,2,2,3,2,58.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,4,4,1,55.49327746434748
2,3,3,3,3,3,3,2,89.0,28,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,8,4,1,73.04329751883992
3,3,2,2,3,3,2,2,58.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,3,5,5,62.90783709494561
2,3,3,4,2,2,3,3,52.0,36,0.0,0.0,0.0,1.0,1.0,0.0,8.295245694177432,5,5,1,69.53509636091046
4,4,4,3,3,3,2,2,60.0,33,1.0,0.0,0.0,0.0,1.0,0.0,7.566542343749652,1,3,2,63.83867791328685
3,3,2,2,5,4,1,4,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,3,3,4,70.75536309368945
3,3,2,2,4,4,2,5,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,4,3,1,69.7586531170437
3,2,3,3,2,2,3,3,65.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.046648632977593,0,0,0,73.44070801726855
1,1,4,4,2,2,4,1,73.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,3,2,2,74.3807270919403
4,5,2,2,5,5,1,5,72.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.43890178903284,1,0,0,68.61882741970261
2,2,4,4,3,3,3,3,68.0,33,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775,6,5,1,56.743348397007686
4,4,3,3,3,3,3,3,69.0,2,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371,10,7,1,66.40500701678278
5,5,2,2,3,3,2,3,56.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,6,2,2,64.88676370659567
3,4,3,2,4,4,2,4,60.0,35,1.0,0.0,0.0,0.0,1.0,0.0,8.357311959002349,0,0,0,76.74272038567373
3,2,3,2,4,4,1,5,73.0,31,1.0,0.0,0.0,0.0,1.0,0.0,5.5775073984159365,0,0,0,77.75156283479066
2,3,2,3,5,4,2,5,77.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575,5,6,1,70.00896055284497
2,3,3,3,4,4,3,3,64.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.094508306052236,8,10,1,67.41438296402423
4,4,4,4,4,4,5,1,58.0,35,0.0,0.0,0.0,1.0,0.0,1.0,5.5375973441262785,9,6,2,66.38916860337275
2,4,3,3,5,3,3,3,88.0,28,0.0,0.0,0.0,1.0,1.0,0.0,8.386945531057405,4,4,3,73.55606266397977
2,2,2,1,3,3,2,3,53.0,37,1.0,0.0,0.0,0.0,1.0,0.0,8.277685274384991,0,0,0,63.380856119608325
2,2,1,1,4,4,1,1,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,2,2,2,71.19512389435437
3,3,3,3,3,3,3,3,85.0,29,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,9,6,2,50.98746410456936
2,3,4,4,3,3,3,2,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,2,2,2,73.77321676233451
3,4,4,3,2,1,4,1,64.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.547938704710828,2,0,0,78.49276145453294
2,3,4,5,4,3,4,2,72.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.979308669739392,7,4,3,75.03469481332597
4,4,3,3,4,3,2,4,57.0,35,0.0,0.0,0.0,1.0,1.0,0.0,5.9607331940031925,7,6,0,60.52725136210615
4,4,2,2,1,1,3,1,67.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.8131264785849295,1,1,0,81.21187204144013
5,4,3,2,4,5,1,4,63.0,33,1.0,0.0,0.0,0.0,1.0,0.0,6.43025933135296,0,0,0,67.55616416587925
2,3,3,2,2,2,4,2,54.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.325296801362006,0,0,0,74.77906327082893
2,2,5,5,2,3,3,3,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,15,8,0,77.49803095118253
3,3,4,4,3,3,3,3,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,7,6,1,73.0699431441554
2,2,4,4,2,2,4,2,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,8,6,2,68.47526376401083
2,2,5,5,1,1,4,1,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,6,5,3,59.73139996577469
3,2,4,4,2,2,4,2,58.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,6,5,1,64.60975686626622
2,2,4,4,3,3,3,3,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025,8,7,4,66.70934775773468
1,1,3,3,1,1,3,2,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,1,0,3,59.01393006449681
1,1,1,1,4,4,1,4,63.0,33,1.0,0.0,0.0,0.0,1.0,0.0,7.139657270612567,1,0,2,51.95018842333762
5,4,2,3,5,5,1,4,61.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.927011178071866,0,1,0,55.189658896987524
4,2,3,4,3,3,3,3,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.420143797470269,1,0,0,75.79237438160648
2,3,5,5,1,1,5,1,52.0,36,0.0,0.0,0.0,1.0,1.0,0.0,7.634043086548852,1,3,4,44.89707934743269
4,4,2,2,4,4,2,4,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025,4,4,1,68.71301341782764
2,2,5,5,2,2,4,2,79.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992,9,9,1,70.82745503942995
4,5,3,4,2,3,3,3,60.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.436772207071013,8,4,0,78.39457022671623
2,2,4,5,2,2,2,2,61.0,34,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243,6,5,2,64.86445496321876
2,3,2,3,3,3,2,3,73.0,32,0.0,0.0,0.0,1.0,0.0,1.0,7.078567066812101,0,0,0,76.3465774132744
4,4,2,2,3,3,2,3,69.0,2,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371,7,7,0,67.98377699496932
2,2,4,4,2,2,2,2,55.0,36,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,8,5,1,53.4289838869245
1,2,3,3,4,3,3,3,59.0,35,0.0,0.0,0.0,1.0,0.0,1.0,6.87134081702138,0,0,0,72.26271245956886
3,3,3,3,4,4,3,3,60.0,35,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,5,4,3,69.43033851365168
5,5,3,4,5,4,2,4,62.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.68063880771663,5,5,0,62.56392567453642
3,3,5,5,2,2,2,2,88.0,28,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,5,6,1,66.23701522404536
3,3,4,4,3,3,3,3,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,9,1,2,83.23129582914535
3,3,2,2,3,3,2,2,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,0,2,5,71.10105016974701
4,4,3,3,2,2,2,2,52.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,5,5,1,64.29506758559884
2,2,3,3,3,3,3,3,63.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,6,5,3,70.38226869251409
2,2,4,4,2,1,4,1,59.0,35,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176,8,6,1,44.11009689514181
4,4,3,2,3,2,2,4,62.0,33,1.0,0.0,0.0,0.0,1.0,0.0,6.550128946429611,2,2,4,76.73597248393811
3,3,3,2,2,2,2,2,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,3,4,9,69.5863516279479
4,4,2,2,5,5,1,5,63.0,33,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,3,2,1,58.5319970431956
4,4,3,3,3,3,2,3,59.0,34,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599,1,1,4,60.98269802081331
4,4,5,4,3,2,4,1,58.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068,8,10,2,72.044185839974
2,2,5,5,1,1,5,1,58.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885,6,6,1,69.16392856869147
4,4,3,3,4,4,2,4,62.0,34,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599,1,2,9,58.51688468705375
1,2,5,4,3,3,3,2,69.0,33,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,13,7,0,65.18716780601653
2,3,3,3,2,2,4,2,62.0,33,0.0,0.0,0.0,1.0,1.0,0.0,6.4322250980368265,0,0,0,78.3752339146058
2,1,3,2,2,2,4,2,74.0,30,0.0,0.0,0.0,1.0,1.0,0.0,5.567216151738435,2,0,0,79.14341579018853
2,2,1,2,2,2,2,3,87.0,28,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,18,8,1,44.15813283336379
1,3,3,4,2,1,5,1,71.0,32,1.0,0.0,0.0,0.0,1.0,0.0,8.477371586310811,2,0,0,74.48681445800122
2,2,4,4,3,3,3,3,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955,11,5,0,71.97142391289019
2,2,3,4,3,2,4,3,50.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.589318277498476,8,6,3,63.40942007949686
2,2,4,4,2,2,5,1,79.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,12,7,2,66.11878695616791
1,4,3,2,2,3,4,2,55.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.079359839377411,0,0,0,77.58580384961266
3,3,2,2,3,3,3,3,62.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,4,3,2,58.95600309020548
4,5,2,2,3,3,3,3,67.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.065126121512171,2,2,3,72.89431819218227
1,4,3,4,5,5,5,1,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.899686739133163,1,5,4,66.62945659366537
3,5,3,2,2,2,2,2,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.977214379011475,9,6,0,70.83981557129455
1,1,4,4,2,2,3,3,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,7,8,2,67.70073732636992
3,3,3,3,3,2,2,3,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,8,7,2,63.94514878840516
1,5,5,5,2,2,2,2,62.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.721987676183449,4,8,4,79.27072896894887
5,4,3,4,5,3,2,3,69.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.616800157699733,3,2,5,62.99995621123169
5,2,4,4,2,2,4,1,64.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.674495483670974,1,0,0,84.23628079339922
1,2,5,3,2,1,1,2,88.0,28,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,10,4,1,63.449921022018955
3,3,3,3,3,3,3,3,59.0,33,1.0,0.0,0.0,0.0,1.0,0.0,7.034261613851799,5,2,5,69.81747726277716
2,3,2,2,2,2,2,2,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,3,4,1,65.92549715978899
2,4,3,3,4,4,2,4,62.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.054051317956972,1,0,0,81.3590915656212
3,3,2,2,3,3,1,4,76.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142,1,2,3,67.72944795757135
2,2,3,3,1,1,4,2,79.0,31,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,1,1,0,54.47971754737927
3,3,3,5,1,2,2,3,61.0,34,0.0,0.0,0.0,1.0,0.0,1.0,8.222342445146879,7,10,1,72.57017417622616
3,2,3,2,3,3,2,3,52.0,36,0.0,0.0,0.0,1.0,0.0,1.0,5.5346855535682655,0,0,0,67.38776508041386
2,2,4,4,2,2,4,3,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,11,5,0,75.99517749287222
1,2,2,4,2,1,4,1,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,6.8256854959267015,1,0,0,75.76246182593498
3,3,3,3,3,3,3,3,86.0,29,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,3,4,1,69.33726490039474
2,2,4,4,2,2,2,2,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,8,7,2,63.77838562416064
2,2,3,3,4,4,2,4,64.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491,12,8,0,61.67067182291379
3,3,4,4,4,4,4,2,56.0,36,0.0,0.0,1.0,0.0,0.0,1.0,5.535994541068456,1,0,0,82.40951485616159
5,5,4,2,5,5,4,4,65.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.69018827101503,1,0,4,69.20359891867422
3,3,2,2,3,3,4,2,78.0,30,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,6,4,0,68.35210172614278
3,4,3,3,2,4,3,3,89.0,28,0.0,0.0,0.0,1.0,1.0,0.0,8.357332300666776,7,9,3,77.87392543081273
3,3,2,2,3,3,2,3,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,5,7,0,75.3200175969378
3,3,5,3,3,4,2,4,65.0,33,0.0,0.0,0.0,1.0,1.0,0.0,7.86380829367685,7,10,1,61.83484277701518
3,3,3,3,4,3,2,3,73.0,32,1.0,0.0,0.0,0.0,1.0,0.0,8.035452036832472,4,4,2,61.249299118230155
2,2,3,3,3,3,3,3,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.380290983105155,6,8,2,64.06025285023071
3,3,2,2,4,4,2,4,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,7,6,0,62.402353718751286
3,4,4,4,2,4,3,3,50.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.768781577052032,5,3,1,80.2607204458143
4,5,2,2,3,4,3,4,73.0,31,0.0,0.0,0.0,1.0,1.0,0.0,5.609591253256909,3,2,2,57.96022029207722
4,4,3,3,3,3,3,3,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026,8,6,2,72.84002261709936
2,2,5,5,2,1,5,1,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575,8,6,4,76.5477566283688
4,3,2,2,4,4,2,4,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.756834267034532,1,1,0,79.71648763468542
2,2,3,3,2,3,3,2,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.861341509531933,7,7,2,57.92506681802968
3,3,1,1,5,5,1,4,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,9,7,0,75.59929021492144
1,1,2,3,2,1,5,1,73.0,32,1.0,0.0,0.0,0.0,1.0,0.0,8.035452036832472,2,2,4,57.82771574932501
3,3,3,3,3,3,2,3,49.0,37,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,4,2,4,65.74314431235807
4,5,2,2,5,5,1,5,64.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.379525166747307,0,0,0,59.01893128137866
5,5,3,3,5,5,2,4,67.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.427759210156733,1,0,0,78.76002839903452
2,3,3,3,5,5,4,2,83.0,29,0.0,0.0,0.0,1.0,0.0,1.0,5.795815018631744,7,5,1,68.13672712818115
3,4,3,3,1,2,4,2,61.0,34,0.0,0.0,0.0,1.0,1.0,0.0,6.437574475263963,5,3,2,75.65744839819267
3,3,4,4,2,3,2,3,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,11,11,2,73.61334757899593
1,2,4,4,3,3,3,3,67.0,31,0.0,0.0,1.0,0.0,0.0,1.0,7.216015740720791,6,5,4,56.13641989307752
4,4,4,3,3,2,3,3,48.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.392872113689455,2,2,4,63.00648811747588
3,5,3,3,5,5,3,5,63.0,33,0.0,0.0,0.0,1.0,1.0,0.0,5.99450618775817,1,1,0,61.015086625605754
2,1,5,5,1,1,5,2,79.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,5,7,1,66.18004485084015
3,3,2,2,3,3,2,4,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025,4,3,3,69.01112130937332
4,4,3,3,4,3,1,3,68.0,33,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775,2,1,6,68.78916053031607
1,1,4,4,2,2,4,2,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701,11,7,1,72.76404230148161
4,5,3,2,4,4,3,4,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,6.4580558280890585,3,4,0,60.01809921125631
1,1,3,3,2,2,2,2,56.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198,5,10,0,70.81548790877312
3,3,3,3,3,3,3,3,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794,7,5,1,60.99090596062597
2,2,5,5,2,2,4,2,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,10,8,6,60.73328934339232
1,2,4,4,1,1,4,1,72.0,31,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617,5,5,2,42.91731174820856
2,4,3,3,4,4,3,1,82.0,29,0.0,0.0,0.0,1.0,0.0,1.0,6.025811157110912,8,4,1,75.65876323970375
4,3,3,3,3,2,3,2,68.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.542181396166548,2,0,0,78.5688566349343
2,2,3,4,2,2,3,3,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.553056288772904,8,7,0,70.93105562356688
3,1,3,2,4,4,2,3,73.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.6701651040019225,1,0,0,55.14389679772374
2,3,2,3,4,3,3,3,61.0,33,0.0,0.0,1.0,0.0,0.0,1.0,5.760328608720018,2,0,0,74.83909721868605
2,3,3,3,3,2,3,2,78.0,30,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,2,1,0,71.14132399483714
2,3,3,3,3,3,2,3,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955,7,5,4,59.85744269903146
1,1,3,3,3,3,2,3,68.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158,8,5,1,49.879111380060046
4,2,3,2,4,4,2,4,55.0,35,0.0,0.0,0.0,1.0,1.0,0.0,5.538547409403446,2,1,0,86.47797195523094
2,3,4,4,2,1,5,1,58.0,36,0.0,0.0,1.0,0.0,0.0,1.0,6.907320976787221,7,4,1,55.46094613312357
3,2,3,3,3,2,2,3,63.0,34,0.0,0.0,0.0,1.0,1.0,0.0,6.978362687604783,0,0,0,78.50766378875667
4,3,3,4,3,2,4,2,56.0,36,0.0,0.0,1.0,0.0,0.0,1.0,5.579438398428636,0,0,0,80.75645109653222
4,3,2,2,3,3,2,3,55.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.075138999665918,0,0,0,70.2277101226776
4,5,4,3,3,3,3,3,55.0,36,0.0,0.0,0.0,1.0,1.0,0.0,5.541240269082673,1,0,0,77.4490732747829
4,2,3,2,4,4,2,4,56.0,36,0.0,0.0,1.0,0.0,0.0,1.0,5.674985504933756,0,0,0,58.62207342876661
3,3,3,3,4,4,1,5,81.0,29,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,6,6,2,69.74987849396618
2,3,5,5,3,3,4,2,63.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.920675498594688,8,7,3,66.30041785155647
1,1,3,3,3,3,3,3,59.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.499195541904343,8,8,0,66.40504864754372
3,4,4,4,4,4,4,2,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,8.243965904010901,13,11,3,67.65671256837062
2,2,3,3,2,2,3,2,56.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198,8,7,1,71.2090102108945
4,4,2,2,3,3,2,3,73.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,3,3,3,65.36810871623969
1,2,3,3,2,2,3,2,59.0,34,1.0,0.0,0.0,0.0,1.0,0.0,5.551669302940967,4,6,4,72.01440393648656
1,1,4,4,3,3,3,3,74.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432,8,1,0,63.74574152583208
2,2,1,1,5,5,1,5,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,1,2,6,71.15941735263357
2,2,4,4,3,2,4,2,76.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142,9,6,0,74.00281081102904
1,4,1,1,4,4,1,4,54.0,36,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285,0,0,5,48.17641724337244
2,2,2,2,1,1,4,1,49.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842,4,3,0,66.64698899361845
1,1,3,3,3,3,3,3,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,4,4,0,54.94837856784468
4,4,1,1,4,4,2,4,74.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432,0,0,0,72.55515238403409
3,3,2,2,4,5,2,4,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,4,3,2,77.494062208021
4,4,3,3,4,3,2,4,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816,6,4,0,50.012575737636176
5,5,2,2,5,5,1,5,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.201964291736032,2,5,6,56.532661895874405
4,4,3,3,3,3,3,3,53.0,36,0.0,0.0,0.0,1.0,0.0,1.0,6.441055198976892,8,3,1,71.90871296831378
